Hub,RemovalSite,DisposalSite,SnowTransported,Start_Lat,Start_Lng,End_Lat,End_Lng
VMA-306,SLE-304,Iberville (PMR),202107.95,45.59511827,-73.58164095,45.533,-73.555
VMA-306,SLE-303,Iberville (PMR),219784.46,45.59511827,-73.58164095,45.533,-73.555
VMA-306,VSP-108,Iberville (PMR),120159.51,45.53663772,-73.64473434,45.533,-73.555
VMA-306,LAC-102,St-Michel-17ième(Sous-Sol),84276.29,45.44874551,-73.7207966,45.576,-73.625
VMA-306,SLA-363,Jules-Poitras 2 (SLA),84510.81,45.52393904,-73.70679262,45.529,-73.687
VMA-306,VSP-109,Iberville (PMR),137970.19,45.54102211,-73.64189435,45.533,-73.555
VMA-306,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
VMA-306,MTN-102,Iberville (PMR),115918.37,45.61189793,-73.60166814,45.533,-73.555
VMA-306,ANJ-312,Iberville (PMR),190725.51,45.61258773,-73.60235426,45.533,-73.555
VMA-306,SLA-365,Jules-Poitras 2 (SLA),100648.23,45.50832976,-73.71576601,45.529,-73.687
VMA-306,VSP-103,Iberville (PMR),145643.47,45.5465949,-73.63769029,45.533,-73.555
VMA-306,ANJ-311,Iberville (PMR),74463.74,45.5993434,-73.5771954,45.533,-73.555
VMA-306,SLA-366,Jules-Poitras 2 (SLA),81563.47,45.52827247,-73.69257716,45.529,-73.687
VMA-306,LAC-305,St-Michel-17ième(Sous-Sol),61232.24,45.47359968,-73.7081493,45.576,-73.625
VMA-306,ANJ-101,Iberville (PMR),135587.31,45.62486671,-73.54666744,45.533,-73.555
VMA-306,SLA-371,Jules-Poitras 2 (SLA),80953.24,45.52568678,-73.67938079,45.529,-73.687
VMA-306,LAC-306,St-Michel-17ième(Sous-Sol),149069.24,45.44785518,-73.69973418,45.576,-73.625
VMA-306,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
VMA-306,MTN-307,Iberville (PMR),179912.37,45.6106194,-73.60719834,45.533,-73.555
VMA-306,SLA-368,St-Michel-17ième(Sous-Sol),92066.03,45.51432286,-73.73363993,45.576,-73.625
VMA-306,MTN-103,Iberville (PMR),106176.99,45.62595631,-73.616592,45.533,-73.555
VMA-306,MTN-104,St-Michel - Charland (VSP),105891.84,45.60551289,-73.62405162,45.579,-73.633
VMA-306,SLA-367,Jules-Poitras 2 (SLA),96600.02,45.52225915,-73.73416154,45.529,-73.687
VMA-306,RDP-202,St-Michel-17ième(Sous-Sol),115670.96,45.64820144,-73.54440856,45.576,-73.625
VMA-306,RDP-102,St-Michel - Robert (VSP),163220.74,45.63457353,-73.58575489,45.573,-73.612
VMA-306,RDP-201,St-Michel-17ième(Sous-Sol),166379.71,45.64153239,-73.57656323,45.576,-73.625
VMA-306,RDP-101,St-Michel-17ième(Sous-Sol),198928.84,45.64505274,-73.59683981,45.576,-73.625
VMA-306,RDP-103,St-Michel-17ième(Sous-Sol),201736.38,45.64505274,-73.59683981,45.576,-73.625
VMA-306,AHU-101,SauvÃ© (AHU),146517.1,45.54427433,-73.70412065,45.54,-73.665
VMA-306,AHU-103,Jules-Poitras 2 (SLA),174266.08,45.54427433,-73.70412065,45.529,-73.687
VMA-306,RDP-203,Iberville (PMR),182385.61,45.65248011,-73.51038355,45.533,-73.555
VMA-306,RDP-107,St-Michel-17ième(Sous-Sol),173405.52,45.65248011,-73.51038355,45.576,-73.625
VMA-306,AHU-202,Millen (AHU),135547.87,45.54975712,-73.67922621,45.557,-73.668
VMA-306,AHU-104,Millen (AHU),128579.68,45.54722741,-73.69246631,45.557,-73.668
VMA-306,AHU-102,Jules-Poitras 2 (SLA),166156.4,45.54355918,-73.70279457,45.529,-73.687
VMA-306,AHU-201,Millen (AHU),132188.9,45.55986009,-73.67179148,45.557,-73.668
VMA-306,PRF-304F,St-Michel-17ième(Sous-Sol),22601.93,45.50442266,-73.75168321,45.576,-73.625
VMA-306,RDP-105,St-Michel-17ième(Sous-Sol),157347.72,45.6981362,-73.50951395,45.576,-73.625
VMA-306,RDP-106,St-Michel-17ième(Sous-Sol),182306.97,45.69558777,-73.50961773,45.576,-73.625
VMA-306,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
VMA-306,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
VMA-306,PRF-304C,St-Michel-17ième(Sous-Sol),22260.38,45.48888963,-73.85979422,45.576,-73.625
VMA-306,PRF-304B,St-Michel-17ième(Sous-Sol),24034.84,45.46585424,-73.87304961,45.576,-73.625
VMA-306,IBI-301,St-Michel-17ième(Sous-Sol),23055.45,45.46775634,-73.90173477,45.576,-73.625
VMA-111,VMA-109,Fullum (VMA),93274.51,45.49917824,-73.56230036,45.525,-73.545
VMA-111,VMA-307,Fullum (VMA),82691.13,45.51550898,-73.56114693,45.525,-73.545
VMA-111,VMA-306,Iberville (PMR),96229.11,45.51979422,-73.56636476,45.533,-73.555
VMA-111,VMA-111,Iberville (PMR),85847.51,45.5124151,-73.56966732,45.533,-73.555
VMA-111,VMA-110,Riverside (VMA),127483.61,45.4987999,-73.57666971,45.491,-73.552
VMA-111,PMR-101,Iberville (PMR),158592.4,45.53189772,-73.59390183,45.533,-73.555
VMA-111,PMR-102,Riverside (VMA),144354.73,45.51588553,-73.59052976,45.491,-73.552
VMA-111,S-O-104,Riverside (VMA),136883.4,45.48772195,-73.56854884,45.491,-73.552
VMA-111,PMR-204,Iberville (PMR),80600.83,45.53959729,-73.56831073,45.533,-73.555
VMA-111,MHM-109,Iberville (PMR),126720.19,45.54117536,-73.55830691,45.533,-73.555
VMA-111,PMR-203,Iberville (PMR),97228.93,45.53341693,-73.592195,45.533,-73.555
VMA-111,RPP-201,Iberville (PMR),116858.26,45.54046257,-73.61308137,45.533,-73.555
VMA-111,MHM-209,Iberville (PMR),124186.67,45.55347871,-73.55165706,45.533,-73.555
VMA-111,MHM-210,Iberville (PMR),156288.64,45.55468483,-73.55428138,45.533,-73.555
VMA-111,RPP-204,Iberville (PMR),123910.35,45.54868487,-73.60171691,45.533,-73.555
VMA-111,RPP-101,Iberville (PMR),100797.42,45.53176015,-73.62078145,45.533,-73.555
VMA-111,RPP-102,Iberville (PMR),95611.77,45.55287401,-73.58050178,45.533,-73.555
VMA-111,OUT-101,Iberville (PMR),170139.37,45.51658042,-73.62672222,45.533,-73.555
VMA-111,RPP-104,Iberville (PMR),152513.24,45.55789801,-73.56557695,45.533,-73.555
VMA-111,VER-310B,Riverside (VMA),91295.89,45.4669972,-73.53190369,45.491,-73.552
VMA-111,VSP-107,Iberville (PMR),125642.5,45.55484377,-73.62091446,45.533,-73.555
VMA-111,CDN-111,Saint-Pierre (LAC),70225.35,45.4725436,-73.6124776,45.468,-73.599
VMA-111,VSP-206,Iberville (PMR),107770.34,45.56027421,-73.60897427,45.533,-73.555
VMA-111,S-O-201B,Riverside (VMA),107975.69,45.46974659,-73.58305727,45.491,-73.552
VMA-111,RPP-205,Iberville (PMR),133863.99,45.56540501,-73.58812198,45.533,-73.555
VMA-111,AHU-107,SauvÃ© (AHU),165025.8,45.55110129,-73.65335819,45.54,-73.665
VMA-111,RPP-103,Iberville (PMR),113049.76,45.57364057,-73.58076923,45.533,-73.555
VMA-111,S-O-201A,Saint-Pierre (LAC),94217.6,45.45783633,-73.61364497,45.468,-73.599
VMA-111,AHU-105,SauvÃ© (AHU),144586.67,45.54287252,-73.65814723,45.54,-73.665
VMA-111,MHM-211,Iberville (PMR),120956.77,45.58767097,-73.54121714,45.533,-73.555
VMA-111,VSP-104,Iberville (PMR),126061.39,45.56497012,-73.645257,45.533,-73.555
VMA-111,MHM-105,Iberville (PMR),135651.25,45.59086138,-73.52540373,45.533,-73.555
VMA-111,CDN-112,Riverside (VMA),85719.86,45.4852088,-73.62813247,45.491,-73.552
VMA-111,S-O-103,Saint-Pierre (LAC),197580.1,45.45071293,-73.63515371,45.468,-73.599
VMA-111,SLE-109,Iberville (PMR),108860.15,45.57619682,-73.59335768,45.533,-73.555
VMA-111,CDN-301,Riverside (VMA),226169.69,45.47552466,-73.63975434,45.491,-73.552
VMA-111,MHM-106,Iberville (PMR),150424.21,45.59482761,-73.53571902,45.533,-73.555
VMA-111,MHM-107,Iberville (PMR),156504.79,45.59030081,-73.54893298,45.533,-73.555
VMA-111,CDN-113,Riverside (VMA),110109.53,45.49108823,-73.62765679,45.491,-73.552
VMA-111,LAS-328,Iberville (PMR),90925.53,45.43943653,-73.62177664,45.533,-73.555
VMA-111,LAS-329,Saint-Pierre (LAC),66308.04,45.44121084,-73.64583339,45.468,-73.599
VMA-111,LAS-321,Butler (S-O),61684.34,45.43713099,-73.5975788,45.475,-73.569
VMA-111,ANJ-310,Iberville (PMR),65548.68,45.59304821,-73.55717888,45.533,-73.555
VMA-111,VSP-205,Iberville (PMR),105697.54,45.57613921,-73.63611344,45.533,-73.555
VMA-111,AHU-106,Millen (AHU),160528.94,45.57207083,-73.66193861,45.557,-73.668
VMA-111,LAS-327,Iberville (PMR),68856.07,45.43378628,-73.63813045,45.533,-73.555
VMA-111,VER-310A,Butler (S-O),193127.45,45.43737817,-73.59918246,45.475,-73.569
VMA-111,MHM-108,Iberville (PMR),177831.34,45.59659289,-73.56965627,45.533,-73.555
VMA-111,SLE-111,Iberville (PMR),112853.32,45.59063956,-73.61809441,45.533,-73.555
VMA-111,LAS-323,Butler (S-O),81718.74,45.42777023,-73.60618434,45.475,-73.569
VMA-111,ANJ-309,Iberville (PMR),68076.99,45.60227753,-73.55934654,45.533,-73.555
VMA-111,CDN-114,Riverside (VMA),90497.64,45.48914054,-73.65135848,45.491,-73.552
VMA-111,LAS-326,Iberville (PMR),66068.18,45.42916816,-73.66596827,45.533,-73.555
VMA-111,LAS-330,Saint-Pierre (LAC),69701.58,45.42839166,-73.66598992,45.468,-73.599
VMA-111,MTN-305,St-Michel - Charland (VSP),173318.12,45.58633997,-73.63281797,45.579,-73.633
VMA-111,LAS-325,Saint-Pierre (LAC),77214.89,45.42322946,-73.64119391,45.468,-73.599
VMA-111,SLE-110,Iberville (PMR),143274.78,45.59715655,-73.6185478,45.533,-73.555
VMA-111,CDN-116,Riverside (VMA),100403.2,45.50521911,-73.6412747,45.491,-73.552
VMA-111,SLA-364,SauvÃ© (AHU),96099.1,45.51453166,-73.68277358,45.54,-73.665
VMA-111,CDN-115,Riverside (VMA),86829.59,45.50378342,-73.6382155,45.491,-73.552
VMA-111,SLA-369,SauvÃ© (AHU),74626.73,45.5101042,-73.68754717,45.54,-73.665
VMA-111,LAS-333,Saint-Pierre (LAC),67148.59,45.41672125,-73.64428762,45.468,-73.599
VMA-111,SLE-304,Iberville (PMR),202107.95,45.59511827,-73.58164095,45.533,-73.555
VMA-111,SLE-303,Iberville (PMR),219784.46,45.59511827,-73.58164095,45.533,-73.555
VMA-111,VSP-108,Iberville (PMR),120159.51,45.53663772,-73.64473434,45.533,-73.555
VMA-111,LAC-102,Saint-Pierre (LAC),84276.29,45.44874551,-73.7207966,45.468,-73.599
VMA-111,SLA-363,Jules-Poitras 2 (SLA),84510.81,45.52393904,-73.70679262,45.529,-73.687
VMA-111,VSP-109,SauvÃ© (AHU),137970.19,45.54102211,-73.64189435,45.54,-73.665
VMA-111,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
VMA-111,MTN-102,Iberville (PMR),115918.37,45.61189793,-73.60166814,45.533,-73.555
VMA-111,ANJ-312,Iberville (PMR),190725.51,45.61258773,-73.60235426,45.533,-73.555
VMA-111,SLA-365,Jules-Poitras 2 (SLA),100648.23,45.50832976,-73.71576601,45.529,-73.687
VMA-111,VSP-103,Iberville (PMR),145643.47,45.5465949,-73.63769029,45.533,-73.555
VMA-111,ANJ-311,Iberville (PMR),74463.74,45.5993434,-73.5771954,45.533,-73.555
VMA-111,SLA-366,Jules-Poitras 2 (SLA),81563.47,45.52827247,-73.69257716,45.529,-73.687
VMA-111,LAC-305,St-Michel-17ième(Sous-Sol),61232.24,45.47359968,-73.7081493,45.576,-73.625
VMA-111,ANJ-101,Iberville (PMR),135587.31,45.62486671,-73.54666744,45.533,-73.555
VMA-111,SLA-371,SauvÃ© (AHU),80953.24,45.52568678,-73.67938079,45.54,-73.665
VMA-111,LAC-306,St-Michel-17ième(Sous-Sol),149069.24,45.44785518,-73.69973418,45.576,-73.625
VMA-111,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
VMA-111,MTN-307,Iberville (PMR),179912.37,45.6106194,-73.60719834,45.533,-73.555
VMA-111,SLA-368,Jules-Poitras 2 (SLA),92066.03,45.51432286,-73.73363993,45.529,-73.687
VMA-111,MTN-103,St-Michel-17ième(Sous-Sol),106176.99,45.62595631,-73.616592,45.576,-73.625
VMA-111,MTN-104,St-Michel - Charland (VSP),105891.84,45.60551289,-73.62405162,45.579,-73.633
VMA-111,SLA-367,St-Michel-17ième(Sous-Sol),96600.02,45.52225915,-73.73416154,45.576,-73.625
VMA-111,RDP-202,St-Michel-17ième(Sous-Sol),115670.96,45.64820144,-73.54440856,45.576,-73.625
VMA-111,RDP-102,St-Michel - Robert (VSP),163220.74,45.63457353,-73.58575489,45.573,-73.612
VMA-111,RDP-201,St-Michel-17ième(Sous-Sol),166379.71,45.64153239,-73.57656323,45.576,-73.625
VMA-111,RDP-101,St-Michel-17ième(Sous-Sol),198928.84,45.64505274,-73.59683981,45.576,-73.625
VMA-111,RDP-103,St-Michel-17ième(Sous-Sol),201736.38,45.64505274,-73.59683981,45.576,-73.625
VMA-111,AHU-101,SauvÃ© (AHU),146517.1,45.54427433,-73.70412065,45.54,-73.665
VMA-111,AHU-103,SauvÃ© (AHU),174266.08,45.54427433,-73.70412065,45.54,-73.665
VMA-111,RDP-203,St-Michel-17ième(Sous-Sol),182385.61,45.65248011,-73.51038355,45.576,-73.625
VMA-111,RDP-107,St-Michel-17ième(Sous-Sol),173405.52,45.65248011,-73.51038355,45.576,-73.625
VMA-111,AHU-202,SauvÃ© (AHU),135547.87,45.54975712,-73.67922621,45.54,-73.665
VMA-111,AHU-104,SauvÃ© (AHU),128579.68,45.54722741,-73.69246631,45.54,-73.665
VMA-111,AHU-102,SauvÃ© (AHU),166156.4,45.54355918,-73.70279457,45.54,-73.665
VMA-111,AHU-201,Millen (AHU),132188.9,45.55986009,-73.67179148,45.557,-73.668
VMA-111,PRF-304F,St-Michel-17ième(Sous-Sol),22601.93,45.50442266,-73.75168321,45.576,-73.625
VMA-111,RDP-105,St-Michel-17ième(Sous-Sol),157347.72,45.6981362,-73.50951395,45.576,-73.625
VMA-111,RDP-106,St-Michel-17ième(Sous-Sol),182306.97,45.69558777,-73.50961773,45.576,-73.625
VMA-111,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
VMA-111,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
VMA-111,PRF-304C,St-Michel-17ième(Sous-Sol),22260.38,45.48888963,-73.85979422,45.576,-73.625
VMA-111,PRF-304B,St-Michel-17ième(Sous-Sol),24034.84,45.46585424,-73.87304961,45.576,-73.625
VMA-111,IBI-301,St-Michel-17ième(Sous-Sol),23055.45,45.46775634,-73.90173477,45.576,-73.625
VMA-110,VMA-109,Riverside (VMA),93274.50999999967,45.49917824,-73.56230036,45.491,-73.552
VMA-110,VMA-307,Riverside (VMA),82691.12999999944,45.51550898,-73.56114693,45.491,-73.552
VMA-110,VMA-306,Riverside (VMA),96229.11,45.51979422,-73.56636476,45.491,-73.552
VMA-110,VMA-111,Riverside (VMA),85847.51,45.5124151,-73.56966732,45.491,-73.552
VMA-110,VMA-110,Riverside (VMA),127483.61,45.4987999,-73.57666971,45.491,-73.552
VMA-110,PMR-101,Fullum (VMA),158592.4,45.53189772,-73.59390183,45.525,-73.545
VMA-110,PMR-102,Riverside (VMA),144354.73,45.51588553,-73.59052976,45.491,-73.552
VMA-110,S-O-104,Riverside (VMA),136883.4,45.48772195,-73.56854884,45.491,-73.552
VMA-110,PMR-204,Iberville (PMR),80600.83,45.53959729,-73.56831073,45.533,-73.555
VMA-110,MHM-109,Iberville (PMR),126720.1899999818,45.54117536,-73.55830691,45.533,-73.555
VMA-110,PMR-203,Fullum (VMA),97228.93,45.53341693,-73.592195,45.525,-73.545
VMA-110,RPP-201,Fullum (VMA),116858.26,45.54046257,-73.61308137,45.525,-73.545
VMA-110,MHM-209,Iberville (PMR),124186.67,45.55347871,-73.55165706,45.533,-73.555
VMA-110,MHM-210,Iberville (PMR),156288.64,45.55468483,-73.55428138,45.533,-73.555
VMA-110,RPP-204,Fullum (VMA),123910.35,45.54868487,-73.60171691,45.525,-73.545
VMA-110,RPP-101,Riverside (VMA),100797.42,45.53176015,-73.62078145,45.491,-73.552
VMA-110,RPP-102,Iberville (PMR),95611.77,45.55287401,-73.58050178,45.533,-73.555
VMA-110,OUT-101,Riverside (VMA),170139.37,45.51658042,-73.62672222,45.491,-73.552
VMA-110,RPP-104,Iberville (PMR),152513.24,45.55789801,-73.56557695,45.533,-73.555
VMA-110,VER-310B,Butler (S-O),91295.89,45.4669972,-73.53190369,45.475,-73.569
VMA-110,VSP-107,Fullum (VMA),125642.5,45.55484377,-73.62091446,45.525,-73.545
VMA-110,CDN-111,Butler (S-O),70225.35,45.4725436,-73.6124776,45.475,-73.569
VMA-110,VSP-206,Iberville (PMR),107770.33999999876,45.56027421,-73.60897427,45.533,-73.555
VMA-110,S-O-201B,Butler (S-O),107975.69,45.46974659,-73.58305727,45.475,-73.569
VMA-110,RPP-205,Iberville (PMR),133863.99,45.56540501,-73.58812198,45.533,-73.555
VMA-110,AHU-107,Riverside (VMA),165025.8,45.55110129,-73.65335819,45.491,-73.552
VMA-110,RPP-103,Iberville (PMR),113049.76,45.57364057,-73.58076923,45.533,-73.555
VMA-110,S-O-201A,Saint-Pierre (LAC),94217.6,45.45783633,-73.61364497,45.468,-73.599
VMA-110,AHU-105,Riverside (VMA),144586.67,45.54287252,-73.65814723,45.491,-73.552
VMA-110,MHM-211,Iberville (PMR),120956.77,45.58767097,-73.54121714,45.533,-73.555
VMA-110,VSP-104,Fullum (VMA),126061.39,45.56497012,-73.645257,45.525,-73.545
VMA-110,MHM-105,Iberville (PMR),135651.25,45.59086138,-73.52540373,45.533,-73.555
VMA-110,CDN-112,Butler (S-O),85719.86,45.4852088,-73.62813247,45.475,-73.569
VMA-110,S-O-103,Saint-Pierre (LAC),197580.1,45.45071293,-73.63515371,45.468,-73.599
VMA-110,SLE-109,Iberville (PMR),108860.15,45.57619682,-73.59335768,45.533,-73.555
VMA-110,CDN-301,Butler (S-O),226169.69,45.47552466,-73.63975434,45.475,-73.569
VMA-110,MHM-106,Iberville (PMR),150424.21,45.59482761,-73.53571902,45.533,-73.555
VMA-110,MHM-107,Iberville (PMR),156504.79,45.59030081,-73.54893298,45.533,-73.555
VMA-110,CDN-113,Butler (S-O),110109.53,45.49108823,-73.62765679,45.475,-73.569
VMA-110,LAS-328,Riverside (VMA),90925.53,45.43943653,-73.62177664,45.491,-73.552
VMA-110,LAS-329,Saint-Pierre (LAC),66308.04,45.44121084,-73.64583339,45.468,-73.599
VMA-110,LAS-321,Butler (S-O),61684.34,45.43713099,-73.5975788,45.475,-73.569
VMA-110,ANJ-310,Iberville (PMR),65548.68,45.59304821,-73.55717888,45.533,-73.555
VMA-110,VSP-205,St-Michel - Charland (VSP),105697.54,45.57613921,-73.63611344,45.579,-73.633
VMA-110,AHU-106,Fullum (VMA),160528.94,45.57207083,-73.66193861,45.525,-73.545
VMA-110,LAS-327,Riverside (VMA),68856.07,45.43378628,-73.63813045,45.491,-73.552
VMA-110,VER-310A,Butler (S-O),193127.44999997463,45.43737817,-73.59918246,45.475,-73.569
VMA-110,MHM-108,Iberville (PMR),177831.34,45.59659289,-73.56965627,45.533,-73.555
VMA-110,SLE-111,Iberville (PMR),112853.32,45.59063956,-73.61809441,45.533,-73.555
VMA-110,LAS-323,Butler (S-O),81718.74,45.42777023,-73.60618434,45.475,-73.569
VMA-110,ANJ-309,Iberville (PMR),68076.99,45.60227753,-73.55934654,45.533,-73.555
VMA-110,CDN-114,Butler (S-O),90497.64,45.48914054,-73.65135848,45.475,-73.569
VMA-110,LAS-326,Riverside (VMA),66068.18,45.42916816,-73.66596827,45.491,-73.552
VMA-110,LAS-330,Saint-Pierre (LAC),69701.58,45.42839166,-73.66598992,45.468,-73.599
VMA-110,MTN-305,St-Michel - Charland (VSP),173318.12,45.58633997,-73.63281797,45.579,-73.633
VMA-110,LAS-325,Saint-Pierre (LAC),77214.89,45.42322946,-73.64119391,45.468,-73.599
VMA-110,SLE-110,Iberville (PMR),143274.78,45.59715655,-73.6185478,45.533,-73.555
VMA-110,CDN-116,Butler (S-O),100403.2,45.50521911,-73.6412747,45.475,-73.569
VMA-110,SLA-364,Butler (S-O),96099.1,45.51453166,-73.68277358,45.475,-73.569
VMA-110,CDN-115,Butler (S-O),86829.59,45.50378342,-73.6382155,45.475,-73.569
VMA-110,SLA-369,Butler (S-O),74626.73,45.5101042,-73.68754717,45.475,-73.569
VMA-110,LAS-333,Saint-Pierre (LAC),67148.59,45.41672125,-73.64428762,45.468,-73.599
VMA-110,SLE-304,Iberville (PMR),202107.95,45.59511827,-73.58164095,45.533,-73.555
VMA-110,SLE-303,Iberville (PMR),219784.46,45.59511827,-73.58164095,45.533,-73.555
VMA-110,VSP-108,Iberville (PMR),120159.51,45.53663772,-73.64473434,45.533,-73.555
VMA-110,LAC-102,Saint-Pierre (LAC),84276.29,45.44874551,-73.7207966,45.468,-73.599
VMA-110,SLA-363,Jules-Poitras 1 (AHU),84510.81,45.52393904,-73.70679262,45.53,-73.693
VMA-110,VSP-109,Iberville (PMR),137970.19,45.54102211,-73.64189435,45.533,-73.555
VMA-110,SLA-370,Butler (S-O),81596.87,45.4971947,-73.69939657,45.475,-73.569
VMA-110,MTN-102,St-Michel - Charland (VSP),115918.37,45.61189793,-73.60166814,45.579,-73.633
VMA-110,ANJ-312,St-Michel - Charland (VSP),190725.51,45.61258773,-73.60235426,45.579,-73.633
VMA-110,SLA-365,St-Michel-17ième(Sous-Sol),100648.23,45.50832976,-73.71576601,45.576,-73.625
VMA-110,VSP-103,Iberville (PMR),145643.47,45.5465949,-73.63769029,45.533,-73.555
VMA-110,ANJ-311,Iberville (PMR),74463.74,45.5993434,-73.5771954,45.533,-73.555
VMA-110,SLA-366,Jules-Poitras 2 (SLA),81563.47000000007,45.52827247,-73.69257716,45.529,-73.687
VMA-110,LAC-305,Saint-Pierre (LAC),61232.24,45.47359968,-73.7081493,45.468,-73.599
VMA-110,ANJ-101,Iberville (PMR),135587.31,45.62486671,-73.54666744,45.533,-73.555
VMA-110,SLA-371,Butler (S-O),80953.24,45.52568678,-73.67938079,45.475,-73.569
VMA-110,LAC-306,Saint-Pierre (LAC),149069.24,45.44785518,-73.69973418,45.468,-73.599
VMA-110,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
VMA-110,MTN-307,Iberville (PMR),179912.37,45.6106194,-73.60719834,45.533,-73.555
VMA-110,SLA-368,St-Michel-17ième(Sous-Sol),92066.03,45.51432286,-73.73363993,45.576,-73.625
VMA-110,MTN-103,Lausanne (MTN),106176.99,45.62595631,-73.616592,45.588,-73.649
VMA-110,MTN-104,St-Michel - Charland (VSP),105891.84,45.60551289,-73.62405162,45.579,-73.633
VMA-110,SLA-367,St-Michel-17ième(Sous-Sol),96600.02,45.52225915,-73.73416154,45.576,-73.625
VMA-110,RDP-202,St-Michel-17ième(Sous-Sol),115670.95999999964,45.64820144,-73.54440856,45.576,-73.625
VMA-110,RDP-102,St-Michel - Robert (VSP),163220.74,45.63457353,-73.58575489,45.573,-73.612
VMA-110,RDP-201,St-Michel-17ième(Sous-Sol),166379.71000000002,45.64153239,-73.57656323,45.576,-73.625
VMA-110,RDP-101,St-Michel-17ième(Sous-Sol),198928.83999997017,45.64505274,-73.59683981,45.576,-73.625
VMA-110,RDP-103,St-Michel-17ième(Sous-Sol),201736.37999996968,45.64505274,-73.59683981,45.576,-73.625
VMA-110,AHU-101,SauvÃ© (AHU),146517.09999997824,45.54427433,-73.70412065,45.54,-73.665
VMA-110,AHU-103,Jules-Poitras 2 (SLA),174266.08,45.54427433,-73.70412065,45.529,-73.687
VMA-110,RDP-203,St-Michel-17ième(Sous-Sol),182385.61,45.65248011,-73.51038355,45.576,-73.625
VMA-110,RDP-107,St-Michel-17ième(Sous-Sol),173405.52,45.65248011,-73.51038355,45.576,-73.625
VMA-110,AHU-202,Riverside (VMA),135547.87,45.54975712,-73.67922621,45.491,-73.552
VMA-110,AHU-104,St-Michel-17ième(Sous-Sol),128579.68,45.54722741,-73.69246631,45.576,-73.625
VMA-110,AHU-102,Jules-Poitras 2 (SLA),166156.4,45.54355918,-73.70279457,45.529,-73.687
VMA-110,AHU-201,Iberville (PMR),132188.9,45.55986009,-73.67179148,45.533,-73.555
VMA-110,PRF-304F,St-Michel-17ième(Sous-Sol),22601.93,45.50442266,-73.75168321,45.576,-73.625
VMA-110,RDP-105,St-Michel-17ième(Sous-Sol),157347.7200000001,45.6981362,-73.50951395,45.576,-73.625
VMA-110,RDP-106,St-Michel-17ième(Sous-Sol),182306.9700000001,45.69558777,-73.50961773,45.576,-73.625
VMA-110,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
VMA-110,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
VMA-110,PRF-304C,St-Michel-17ième(Sous-Sol),22260.38,45.48888963,-73.85979422,45.576,-73.625
VMA-110,PRF-304B,St-Michel-17ième(Sous-Sol),24034.84,45.46585424,-73.87304961,45.576,-73.625
